time	V(bf_source)	V(samplecap)
9.029310719962930e-001	8.347253606832983e-002	8.058621439925860e-002
9.030310719962930e-001	8.349064546247570e-002	8.060621439925859e-002
9.031310719962929e-001	8.350875485680596e-002	8.062621439925860e-002
9.032310719962929e-001	8.352686425120413e-002	8.064621439925859e-002
9.033310719962930e-001	8.354497364522781e-002	8.066621439925860e-002
9.034310719962930e-001	8.356308303905802e-002	8.068621439925859e-002
9.035310719962930e-001	8.358119243299947e-002	8.070621439925860e-002
9.036310719962930e-001	8.359930182682240e-002	8.072621439925859e-002
9.037310719962930e-001	8.361741122037325e-002	8.074621439925860e-002
9.038310719962930e-001	8.363552061398757e-002	8.076621439925860e-002
9.039310719962930e-001	8.365363000777439e-002	8.078621439925859e-002
9.040310719962930e-001	8.367173940151576e-002	8.080621439925860e-002
9.041310719962930e-001	8.368984879498395e-002	8.082621439925859e-002
9.042310719962929e-001	8.370795818820058e-002	8.084621439925860e-002
9.043310719962929e-001	8.372606758149524e-002	8.086621439925859e-002
9.044310719962930e-001	8.374417697482567e-002	8.088621439925860e-002
9.045310719962930e-001	8.376228636779140e-002	8.090621439925860e-002
9.046310719962930e-001	8.378039576034563e-002	8.092621439925860e-002
9.047310719962930e-001	8.379850515293852e-002	8.094621439925860e-002
9.048310719962930e-001	8.381661454572337e-002	8.096621439925859e-002
9.049310719962930e-001	8.383472393837986e-002	8.098621439925860e-002
9.050310719962930e-001	8.385283333087511e-002	8.100621439925859e-002
9.051310719962930e-001	8.387094272332851e-002	8.102621439925860e-002
9.052310719962929e-001	8.388905211577315e-002	8.104621439925859e-002
9.053310719962929e-001	8.390716150822571e-002	8.106621439925860e-002
9.054310719962930e-001	8.392527090050568e-002	8.108621439925860e-002
9.055310719962930e-001	8.394338029243888e-002	8.110621439925859e-002
9.056310719962930e-001	8.396148968440806e-002	8.112621439925860e-002
9.057310719962930e-001	8.397959907664608e-002	8.114621439925859e-002
9.058310719962930e-001	8.399770846863423e-002	8.116621439925860e-002
9.059310719962930e-001	8.401581786030730e-002	8.118621439925859e-002
9.060310719962930e-001	8.403392725210265e-002	8.120621439925860e-002
9.061310719962930e-001	8.405203664383169e-002	8.122621439925859e-002
9.062310719962929e-001	8.407014603515581e-002	8.124621439925860e-002
9.063310719962929e-001	8.408825542650911e-002	8.126621439925860e-002
9.064310719962930e-001	8.410636481813419e-002	8.128621439925859e-002
9.065310719962930e-001	8.412447420949204e-002	8.130621439925860e-002
9.066310719962930e-001	8.414258360042079e-002	8.132621439925859e-002
9.067310719962930e-001	8.416069299138979e-002	8.134621439925860e-002
9.068310719962930e-001	8.417880238261416e-002	8.136621439925859e-002
9.069310719962930e-001	8.419691177393471e-002	8.138621439925860e-002
9.070310719962930e-001	8.421502116493981e-002	8.140621439925859e-002
9.071310719962930e-001	8.423313055541976e-002	8.142621439925860e-002
9.072310719962929e-001	8.425123994604977e-002	8.144621439925860e-002
9.073310719962929e-001	8.426934933688926e-002	8.146621439925859e-002
9.074310719962930e-001	8.428745872727525e-002	8.148621439925860e-002
9.075310719962930e-001	8.430556811742046e-002	8.150621439925859e-002
9.076310719962930e-001	8.432367750772447e-002	8.152621439925860e-002
9.077310719962930e-001	8.434178689806204e-002	8.154621439925859e-002
9.078310719962930e-001	8.435989628819554e-002	8.156621439925860e-002
9.079310719962930e-001	8.437800567812398e-002	8.158621439925860e-002
9.080310719962930e-001	8.439611506791708e-002	8.160621439925860e-002
9.081310719962930e-001	8.441422445757613e-002	8.162621439925860e-002
9.082310719962929e-001	8.443233384727460e-002	8.164621439925859e-002
9.083310719962929e-001	8.445044323715899e-002	8.166621439925860e-002
9.084310719962930e-001	8.446855262680160e-002	8.168621439925859e-002
9.085310719962930e-001	8.448666201609130e-002	8.170621439925860e-002
9.086310719962930e-001	8.450477140563661e-002	8.172621439925859e-002
9.087310719962930e-001	8.452288079522222e-002	8.174621439925860e-002
9.088310719962930e-001	8.454099018439551e-002	8.176621439925860e-002
9.089310719962930e-001	8.455909957355924e-002	8.178621439925859e-002
9.090310719962930e-001	8.457720896290084e-002	8.180621439925860e-002
9.091310719962930e-001	8.459531835204255e-002	8.182621439925859e-002
9.092310719962929e-001	8.461342774084599e-002	8.184621439925860e-002
9.093310719962929e-001	8.463153712959110e-002	8.186621439925859e-002
9.094310719962930e-001	8.464964651830799e-002	8.188621439925860e-002
9.095310719962930e-001	8.466775590683792e-002	8.190621439925859e-002
9.096310719962930e-001	8.468586529535591e-002	8.192621439925860e-002
9.097310719962930e-001	8.470397468393820e-002	8.194621439925860e-002
9.098310719962930e-001	8.472208407227042e-002	8.196621439925859e-002
9.099310719962930e-001	8.474019346030201e-002	8.198621439925860e-002
9.100310719962930e-001	8.475830284833909e-002	8.200621439925859e-002
9.101310719962930e-001	8.477641223637940e-002	8.202621439925860e-002
9.102310719962929e-001	8.479452162429194e-002	8.204621439925859e-002
9.103310719962929e-001	8.481263101212112e-002	8.206621439925860e-002
9.104310719962930e-001	8.483074039995785e-002	8.208621439925859e-002
9.105310719962930e-001	8.484884978781436e-002	8.210621439925860e-002
9.106310719962930e-001	8.486695917560103e-002	8.212621439925860e-002
9.107310719962930e-001	8.488506856316860e-002	8.214621439925859e-002
9.108310719962930e-001	8.490317795056557e-002	8.216621439925860e-002
9.109310719962930e-001	8.492128733791891e-002	8.218621439925859e-002
9.110310719962930e-001	8.493939672513325e-002	8.220621439925860e-002
9.111310719962930e-001	8.495750611225371e-002	8.222621439925859e-002
9.112310719962929e-001	8.497561549939037e-002	8.224621439925860e-002
9.113310719962929e-001	8.499372488636260e-002	8.226621439925859e-002
9.114310719962930e-001	8.501183427302719e-002	8.228621439925860e-002
9.115310719962930e-001	8.502994365982117e-002	8.230621439925860e-002
9.116310719962930e-001	8.504805304695737e-002	8.232621439925859e-002
9.117310719962930e-001	8.506616243391670e-002	8.234621439925860e-002
9.118310719962930e-001	8.508427182048065e-002	8.236621439925859e-002
9.119310719962930e-001	8.510238120689755e-002	8.238621439925860e-002
9.120310719962930e-001	8.512049059332896e-002	8.240621439925859e-002
9.121310719962930e-001	8.513859997970101e-002	8.242621439925860e-002
9.122310719962929e-001	8.515670936594061e-002	8.244621439925860e-002
9.123310719962929e-001	8.517481875213731e-002	8.246621439925859e-002
9.124310719962930e-001	8.519292813826938e-002	8.248621439925860e-002
9.125310719962930e-001	8.521103752408904e-002	8.250621439925859e-002
9.126310719962930e-001	8.522914690965844e-002	8.252621439925860e-002
9.127310719962930e-001	8.524725629543620e-002	8.254621439925859e-002
9.128310719962930e-001	8.526536568131596e-002	8.256621439925860e-002
9.129310719962930e-001	8.528347506689132e-002	8.258621439925859e-002
9.130310719962930e-001	8.530158445241637e-002	8.260621439925860e-002
9.131310719962930e-001	8.531969383812608e-002	8.262621439925860e-002
9.132310719962929e-001	8.533780322370516e-002	8.264621439925859e-002
9.133310719962929e-001	8.535591260889715e-002	8.266621439925860e-002
9.134310719962930e-001	8.537402199386647e-002	8.268621439925859e-002
9.135310719962930e-001	8.539213137890735e-002	8.270621439925860e-002
9.136310719962930e-001	8.541024076393550e-002	8.272621439925859e-002
9.137310719962930e-001	8.542835014884630e-002	8.274621439925860e-002
9.138310719962930e-001	8.544645953382232e-002	8.276621439925859e-002
9.139310719962930e-001	8.546456891864218e-002	8.278621439925860e-002
9.140310719962930e-001	8.548267830306422e-002	8.280621439925860e-002
9.141310719962930e-001	8.550078768743656e-002	8.282621439925859e-002
9.142310719962929e-001	8.551889707184550e-002	8.284621439925860e-002
9.143310719962929e-001	8.553700645612532e-002	8.286621439925859e-002
9.144310719962930e-001	8.555511584049212e-002	8.288621439925860e-002
9.145310719962930e-001	8.557322522492239e-002	8.290621439925859e-002
9.146310719962930e-001	8.559133460906138e-002	8.292621439925860e-002
9.147310719962930e-001	8.560944399293502e-002	8.294621439925859e-002
9.148310719962930e-001	8.562755337678538e-002	8.296621439925860e-002
9.149310719962930e-001	8.564566276075905e-002	8.298621439925860e-002
9.150310719962930e-001	8.566377214472226e-002	8.300621439925859e-002
9.151310719962930e-001	8.568188152841405e-002	8.302621439925860e-002
9.152310719962929e-001	8.569999091190683e-002	8.304621439925859e-002
9.153310719962929e-001	8.571810029527541e-002	8.306621439925860e-002
9.154310719962929e-001	8.573620967854743e-002	8.308621439925859e-002
9.155310719962930e-001	8.575431906173250e-002	8.310621439925860e-002
9.156310719962930e-001	8.577242844486969e-002	8.312621439925860e-002
9.157310719962930e-001	8.579053782823248e-002	8.314621439925859e-002
9.158310719962930e-001	8.580864721150860e-002	8.316621439925860e-002
9.159310719962930e-001	8.582675659433880e-002	8.318621439925859e-002
9.160310719962930e-001	8.584486597727303e-002	8.320621439925860e-002
9.161310719962930e-001	8.586297536029211e-002	8.322621439925859e-002
9.162310719962930e-001	8.588108474285786e-002	8.324621439925860e-002
9.163310719962929e-001	8.589919412524678e-002	8.326621439925859e-002
9.164310719962929e-001	8.591730350783802e-002	8.328621439925860e-002
9.165310719962930e-001	8.593541289055467e-002	8.330621439925860e-002
9.166310719962930e-001	8.595352227318176e-002	8.332621439925859e-002
9.167310719962930e-001	8.597163165545022e-002	8.334621439925860e-002
9.168310719962930e-001	8.598974103737209e-002	8.336621439925859e-002
9.169310719962930e-001	8.600785041945053e-002	8.338621439925860e-002
9.170310719962930e-001	8.602595980163416e-002	8.340621439925859e-002
9.171310719962930e-001	8.604406918339025e-002	8.342621439925860e-002
9.172310719962930e-001	8.606217856496394e-002	8.344621439925859e-002
9.173310719962929e-001	8.608028794672502e-002	8.346621439925860e-002
9.174310719962929e-001	8.609839732843290e-002	8.348621439925860e-002
9.175310719962930e-001	8.611650670995347e-002	8.350621439925859e-002
9.176310719962930e-001	8.613461609144535e-002	8.352621439925860e-002
9.177310719962930e-001	8.615272547287470e-002	8.354621439925859e-002
9.178310719962930e-001	8.617083485420536e-002	8.356621439925860e-002
9.179310719962930e-001	8.618894423547699e-002	8.358621439925859e-002
9.180310719962930e-001	8.620705361652856e-002	8.360621439925860e-002
9.181310719962930e-001	8.622516299734728e-002	8.362621439925859e-002
9.182310719962930e-001	8.624327237827162e-002	8.364621439925860e-002
9.183310719962929e-001	8.626138175939581e-002	8.366621439925860e-002
9.184310719962929e-001	8.627949114027338e-002	8.368621439925859e-002
9.185310719962930e-001	8.629760052075709e-002	8.370621439925860e-002
9.186310719962930e-001	8.631570990125130e-002	8.372621439925859e-002
9.187310719962930e-001	8.633381928178219e-002	8.374621439925860e-002
9.188310719962930e-001	8.635192866217720e-002	8.376621439925859e-002
9.189310719962930e-001	8.637003804261383e-002	8.378621439925860e-002
9.190310719962930e-001	8.638814742314598e-002	8.380621439925860e-002
9.191310719962930e-001	8.640625680356623e-002	8.382621439925860e-002
9.192310719962930e-001	8.642436618364918e-002	8.384621439925860e-002
9.193310719962929e-001	8.644247556343675e-002	8.386621439925859e-002
9.194310719962929e-001	8.646058494322660e-002	8.388621439925860e-002
9.195310719962930e-001	8.647869432301221e-002	8.390621439925859e-002
9.196310719962930e-001	8.649680370271964e-002	8.392621439925860e-002
9.197310719962930e-001	8.651491308241013e-002	8.394621439925859e-002
9.198310719962930e-001	8.653302246192837e-002	8.396621439925860e-002
9.199310719962930e-001	8.655113184124376e-002	8.398621439925860e-002
9.200310719962930e-001	8.656924122046981e-002	8.400621439925859e-002
9.201310719962930e-001	8.658735059953247e-002	8.402621439925860e-002
9.202310719962930e-001	8.660545997851711e-002	8.404621439925859e-002
9.203310719962929e-001	8.662356935773032e-002	8.406621439925860e-002
9.204310719962929e-001	8.664167873699863e-002	8.408621439925859e-002
9.205310719962930e-001	8.665978811603450e-002	8.410621439925860e-002
9.206310719962930e-001	8.667789749488597e-002	8.412621439925859e-002
9.207310719962930e-001	8.669600687340057e-002	8.414621439925860e-002
9.208310719962930e-001	8.671411625178298e-002	8.416621439925860e-002
9.209310719962930e-001	8.673222563044100e-002	8.418621439925859e-002
9.210310719962930e-001	8.675033500897980e-002	8.420621439925860e-002
9.211310719962930e-001	8.676844438720188e-002	8.422621439925859e-002
9.212310719962930e-001	8.678655376555933e-002	8.424621439925860e-002
9.213310719962929e-001	8.680466314395792e-002	8.426621439925859e-002
9.214310719962929e-001	8.682277252219331e-002	8.428621439925860e-002
9.215310719962930e-001	8.684088190032470e-002	8.430621439925859e-002
9.216310719962930e-001	8.685899127805827e-002	8.432621439925860e-002
9.217310719962930e-001	8.687710065562122e-002	8.434621439925860e-002
9.218310719962930e-001	8.689521003363401e-002	8.436621439925859e-002
9.219310719962930e-001	8.691331941166303e-002	8.438621439925860e-002
9.220310719962930e-001	8.693142878915611e-002	8.440621439925859e-002
9.221310719962930e-001	8.694953816659221e-002	8.442621439925860e-002
9.222310719962930e-001	8.696764754417651e-002	8.444621439925859e-002
9.223310719962929e-001	8.698575692150305e-002	8.446621439925860e-002
9.224310719962929e-001	8.700386629855329e-002	8.448621439925860e-002
9.225310719962930e-001	8.702197567566880e-002	8.450621439925860e-002
9.226310719962930e-001	8.704008505290072e-002	8.452621439925860e-002
9.227310719962930e-001	8.705819442991065e-002	8.454621439925859e-002
9.228310719962930e-001	8.707630380672470e-002	8.456621439925860e-002
9.229310719962930e-001	8.709441318333921e-002	8.458621439925859e-002
9.230310719962930e-001	8.711252255975474e-002	8.460621439925860e-002
9.231310719962930e-001	8.713063193645067e-002	8.462621439925859e-002
9.232310719962930e-001	8.714874131319791e-002	8.464621439925860e-002
9.233310719962929e-001	8.716685068966520e-002	8.466621439925860e-002
9.234310719962929e-001	8.718496006603260e-002	8.468621439925859e-002
9.235310719962930e-001	8.720306944226751e-002	8.470621439925860e-002
9.236310719962930e-001	8.722117881842786e-002	8.472621439925859e-002
9.237310719962930e-001	8.723928819454818e-002	8.474621439925860e-002
9.238310719962930e-001	8.725739757053840e-002	8.476621439925859e-002
9.239310719962930e-001	8.727550694646434e-002	8.478621439925860e-002
9.240310719962930e-001	8.729361632236313e-002	8.480621439925859e-002
9.241310719962930e-001	8.731172569807068e-002	8.482621439925860e-002
9.242310719962930e-001	8.732983507356446e-002	8.484621439925860e-002
9.243310719962929e-001	8.734794444913091e-002	8.486621439925859e-002
9.244310719962929e-001	8.736605382475884e-002	8.488621439925860e-002
9.245310719962930e-001	8.738416320011964e-002	8.490621439925859e-002
9.246310719962930e-001	8.740227257531619e-002	8.492621439925860e-002
9.247310719962930e-001	8.742038195061322e-002	8.494621439925859e-002
9.248310719962930e-001	8.743849132590484e-002	8.496621439925860e-002
9.249310719962930e-001	8.745660070114052e-002	8.498621439925859e-002
9.250310719962930e-001	8.747471007635062e-002	8.500621439925860e-002
9.251310719962930e-001	8.749281945126045e-002	8.502621439925860e-002
9.252310719962930e-001	8.751092882572534e-002	8.504621439925859e-002
9.253310719962929e-001	8.752903820026217e-002	8.506621439925860e-002
9.254310719962929e-001	8.754714757508338e-002	8.508621439925859e-002
9.255310719962930e-001	8.756525694970677e-002	8.510621439925860e-002
9.256310719962930e-001	8.758336632411312e-002	8.512621439925859e-002
9.257310719962930e-001	8.760147569846080e-002	8.514621439925860e-002
9.258310719962930e-001	8.761958507245643e-002	8.516621439925859e-002
9.259310719962930e-001	8.763769444630999e-002	8.518621439925860e-002
9.260310719962930e-001	8.765580382059363e-002	8.520621439925860e-002
9.261310719962930e-001	8.767391319490972e-002	8.522621439925859e-002
9.262310719962930e-001	8.769202256865508e-002	8.524621439925860e-002
9.263310719962929e-001	8.771013194225089e-002	8.526621439925859e-002
9.264310719962929e-001	8.772824131594749e-002	8.528621439925860e-002
9.265310719962930e-001	8.774635068933213e-002	8.530621439925859e-002
9.266310719962930e-001	8.776446006271957e-002	8.532621439925860e-002
9.267310719962930e-001	8.778256943645375e-002	8.534621439925860e-002
9.268310719962930e-001	8.780067881000203e-002	8.536621439925859e-002
9.269310719962930e-001	8.781878818317955e-002	8.538621439925860e-002
9.270310719962930e-001	8.783689755624649e-002	8.540621439925859e-002
9.271310719962930e-001	8.785500692928409e-002	8.542621439925860e-002
9.272310719962930e-001	8.787311630235586e-002	8.544621439925859e-002
9.273310719962929e-001	8.789122567530439e-002	8.546621439925860e-002
9.274310719962929e-001	8.790933504798157e-002	8.548621439925859e-002
9.275310719962929e-001	8.792744442076754e-002	8.550621439925860e-002
9.276310719962930e-001	8.794555379359877e-002	8.552621439925860e-002
9.277310719962930e-001	8.796366316613906e-002	8.554621439925859e-002
9.278310719962930e-001	8.798177253867091e-002	8.556621439925860e-002
9.279310719962930e-001	8.799988191113373e-002	8.558621439925859e-002
9.280310719962930e-001	8.801799128334953e-002	8.560621439925860e-002
9.281310719962930e-001	8.803610065547914e-002	8.562621439925859e-002
9.282310719962930e-001	8.805421002767316e-002	8.564621439925860e-002
9.283310719962929e-001	8.807231940008500e-002	8.566621439925859e-002
9.284310719962929e-001	8.809042877229600e-002	8.568621439925860e-002
9.285310719962929e-001	8.810853814389930e-002	8.570621439925860e-002
9.286310719962930e-001	8.812664751536191e-002	8.572621439925859e-002
9.287310719962930e-001	8.814475688715592e-002	8.574621439925860e-002
9.288310719962930e-001	8.816286625896125e-002	8.576621439925859e-002
9.289310719962930e-001	8.818097563032482e-002	8.578621439925860e-002
9.290310719962930e-001	8.819908500160395e-002	8.580621439925859e-002
9.291310719962930e-001	8.821719437313555e-002	8.582621439925860e-002
9.292310719962930e-001	8.823530374449237e-002	8.584621439925859e-002
9.293310719962930e-001	8.825341311545319e-002	8.586621439925860e-002
9.294310719962929e-001	8.827152248653804e-002	8.588621439925860e-002
9.295310719962929e-001	8.828963185796541e-002	8.590621439925859e-002
9.296310719962930e-001	8.830774122907317e-002	8.592621439925860e-002
9.297310719962930e-001	8.832585059959955e-002	8.594621439925859e-002
9.298310719962930e-001	8.834395997013105e-002	8.596621439925860e-002
9.299310719962930e-001	8.836206934075543e-002	8.598621439925859e-002
9.300310719962930e-001	8.838017871103850e-002	8.600621439925860e-002
9.301310719962930e-001	8.839828808121909e-002	8.602621439925860e-002
9.302310719962930e-001	8.841639745166943e-002	8.604621439925859e-002
9.303310719962930e-001	8.843450682223132e-002	8.606621439925860e-002
9.304310719962929e-001	8.845261619250205e-002	8.608621439925859e-002
9.305310719962929e-001	8.847072556238467e-002	8.610621439925860e-002
9.306310719962930e-001	8.848883493234107e-002	8.612621439925859e-002
9.307310719962930e-001	8.850694430249992e-002	8.614621439925860e-002
9.308310719962930e-001	8.852505367252565e-002	8.616621439925859e-002
9.309310719962930e-001	8.854316304241532e-002	8.618621439925860e-002
9.310310719962930e-001	8.856127241230126e-002	8.620621439925860e-002
9.311310719962930e-001	8.857938178192941e-002	8.622621439925859e-002
9.312310719962930e-001	8.859749115127727e-002	8.624621439925860e-002
9.313310719962930e-001	8.861560052057178e-002	8.626621439925859e-002
9.314310719962929e-001	8.863370988978041e-002	8.628621439925860e-002
9.315310719962929e-001	8.865181925897214e-002	8.630621439925859e-002
9.316310719962930e-001	8.866992862820358e-002	8.632621439925860e-002
9.317310719962930e-001	8.868803799724506e-002	8.634621439925859e-002
9.318310719962930e-001	8.870614736596311e-002	8.636621439925860e-002
9.319310719962930e-001	8.872425673469538e-002	8.638621439925860e-002
9.320310719962930e-001	8.874236610365946e-002	8.640621439925859e-002
9.321310719962930e-001	8.876047547247387e-002	8.642621439925860e-002
9.322310719962930e-001	8.877858484098383e-002	8.644621439925859e-002
9.323310719962930e-001	8.879669420948147e-002	8.646621439925860e-002
9.324310719962929e-001	8.881480357799228e-002	8.648621439925859e-002
9.325310719962929e-001	8.883291294627564e-002	8.650621439925860e-002
9.326310719962930e-001	8.885102231438315e-002	8.652621439925859e-002
9.327310719962930e-001	8.886913168258318e-002	8.654621439925860e-002
9.328310719962930e-001	8.888724105080924e-002	8.656621439925860e-002
9.329310719962930e-001	8.890535041875083e-002	8.658621439925859e-002
9.330310719962930e-001	8.892345978643233e-002	8.660621439925860e-002
9.331310719962930e-001	8.894156915421342e-002	8.662621439925859e-002
9.332310719962930e-001	8.895967852219983e-002	8.664621439925860e-002
9.333310719962930e-001	8.897778789001348e-002	8.666621439925859e-002
9.334310719962929e-001	8.899589725741294e-002	8.668621439925860e-002
9.335310719962929e-001	8.901400662480395e-002	8.670621439925860e-002
9.336310719962930e-001	8.903211599248283e-002	8.672621439925859e-002
9.337310719962930e-001	8.905022536001046e-002	8.674621439925860e-002
9.338310719962930e-001	8.906833472717515e-002	8.676621439925859e-002
9.339310719962930e-001	8.908644409430182e-002	8.678621439925860e-002
9.340310719962930e-001	8.910455346121707e-002	8.680621439925859e-002
9.341310719962930e-001	8.912266282782179e-002	8.682621439925860e-002
9.342310719962930e-001	8.914077219450739e-002	8.684621439925859e-002
9.343310719962930e-001	8.915888156132332e-002	8.686621439925860e-002
9.344310719962929e-001	8.917699092833045e-002	8.688621439925860e-002
9.345310719962929e-001	8.919510029516341e-002	8.690621439925859e-002
9.346310719962930e-001	8.921320966138886e-002	8.692621439925860e-002
9.347310719962930e-001	8.923131902756279e-002	8.694621439925859e-002
9.348310719962930e-001	8.924942839390550e-002	8.696621439925860e-002
9.349310719962930e-001	8.926753776025927e-002	8.698621439925859e-002
9.350310719962930e-001	8.928564712663091e-002	8.700621439925860e-002
9.351310719962930e-001	8.930375649275657e-002	8.702621439925859e-002
9.352310719962930e-001	8.932186585872133e-002	8.704621439925860e-002
9.353310719962930e-001	8.933997522466156e-002	8.706621439925860e-002
9.354310719962929e-001	8.935808459021620e-002	8.708621439925859e-002
9.355310719962929e-001	8.937619395574570e-002	8.710621439925860e-002
9.356310719962930e-001	8.939430332168401e-002	8.712621439925859e-002
9.357310719962930e-001	8.941241268733099e-002	8.714621439925860e-002
9.358310719962930e-001	8.943052205249913e-002	8.716621439925859e-002
9.359310719962930e-001	8.944863141775081e-002	8.718621439925860e-002
9.360310719962930e-001	8.946674078313996e-002	8.720621439925859e-002
9.361310719962930e-001	8.948485014849886e-002	8.722621439925860e-002
9.362310719962930e-001	8.950295951357903e-002	8.724621439925860e-002
9.363310719962930e-001	8.952106887842237e-002	8.726621439925859e-002
9.364310719962929e-001	8.953917824347540e-002	8.728621439925860e-002
9.365310719962929e-001	8.955728760845096e-002	8.730621439925859e-002
9.366310719962930e-001	8.957539697308160e-002	8.732621439925860e-002
9.367310719962930e-001	8.959350633779023e-002	8.734621439925859e-002
9.368310719962930e-001	8.961161570255344e-002	8.736621439925860e-002
9.369310719962930e-001	8.962972506705536e-002	8.738621439925859e-002
9.370310719962930e-001	8.964783443127904e-002	8.740621439925859e-002
9.371310719962930e-001	8.966594379542868e-002	8.742621439925860e-002
9.372310719962930e-001	8.968405315970662e-002	8.744621439925859e-002
9.373310719962930e-001	8.970216252404406e-002	8.746621439925860e-002
9.374310719962929e-001	8.972027188814175e-002	8.748621439925859e-002
9.375310719962929e-001	8.973838125196557e-002	8.750621439925860e-002
9.376310719962930e-001	8.975649061570665e-002	8.752621439925859e-002
9.377310719962930e-001	8.977459997938272e-002	8.754621439925860e-002
9.378310719962930e-001	8.979270934297626e-002	8.756621439925860e-002
9.379310719962930e-001	8.981081870653168e-002	8.758621439925859e-002
9.380310719962930e-001	8.982892807033120e-002	8.760621439925860e-002
9.381310719962930e-001	8.984703743412331e-002	8.762621439925859e-002
9.382310719962930e-001	8.986514679735916e-002	8.764621439925860e-002
9.383310719962930e-001	8.988325616047335e-002	8.766621439925859e-002
9.384310719962929e-001	8.990136552366834e-002	8.768621439925860e-002
9.385310719962929e-001	8.991947488645337e-002	8.770621439925859e-002
9.386310719962929e-001	8.993758424914870e-002	8.772621439925860e-002
9.387310719962930e-001	8.995569361239153e-002	8.774621439925860e-002
9.388310719962930e-001	8.997380297568297e-002	8.776621439925859e-002
9.389310719962930e-001	8.999191233837103e-002	8.778621439925860e-002
9.390310719962930e-001	9.001002170060159e-002	8.780621439925859e-002
9.391310719962930e-001	9.002813106294229e-002	8.782621439925860e-002
9.392310719962930e-001	9.004624042551657e-002	8.784621439925859e-002
9.393310719962930e-001	9.006434978782665e-002	8.786621439925860e-002
9.394310719962929e-001	9.008245915007318e-002	8.788621439925859e-002
9.395310719962929e-001	9.010056851236285e-002	8.790621439925860e-002
9.396310719962929e-001	9.011867787434058e-002	8.792621439925860e-002
9.397310719962930e-001	9.013678723634547e-002	8.794621439925859e-002
9.398310719962930e-001	9.015489659842632e-002	8.796621439925860e-002
9.399310719962930e-001	9.017300596023847e-002	8.798621439925859e-002
9.400310719962930e-001	9.019111532195429e-002	8.800621439925860e-002
9.401310719962930e-001	9.020922468360736e-002	8.802621439925859e-002
9.402310719962930e-001	9.022733404519390e-002	8.804621439925860e-002
9.403310719962930e-001	9.024544340686025e-002	8.806621439925859e-002
9.404310719962929e-001	9.026355276827014e-002	8.808621439925859e-002
9.405310719962929e-001	9.028166212938910e-002	8.810621439925860e-002
9.406310719962929e-001	9.029977149060788e-002	8.812621439925859e-002
9.407310719962930e-001	9.031788085186451e-002	8.814621439925860e-002
9.408310719962930e-001	9.033599021304126e-002	8.816621439925859e-002
9.409310719962930e-001	9.035409957414350e-002	8.818621439925860e-002
9.410310719962930e-001	9.037220893504289e-002	8.820621439925859e-002
9.411310719962930e-001	9.039031829578891e-002	8.822621439925860e-002
9.412310719962930e-001	9.040842765653838e-002	8.824621439925860e-002
9.413310719962930e-001	9.042653701734066e-002	8.826621439925859e-002
9.414310719962930e-001	9.044464637799363e-002	8.828621439925860e-002
9.415310719962929e-001	9.046275573829954e-002	8.830621439925859e-002
9.416310719962929e-001	9.048086509847834e-002	8.832621439925860e-002
9.417310719962930e-001	9.049897445852839e-002	8.834621439925859e-002
9.418310719962930e-001	9.051708381853843e-002	8.836621439925860e-002
9.419310719962930e-001	9.053519317885996e-002	8.838621439925859e-002
9.420310719962930e-001	9.055330253910990e-002	8.840621439925860e-002
9.421310719962930e-001	9.057141189896865e-002	8.842621439925860e-002
9.422310719962930e-001	9.058952125877591e-002	8.844621439925859e-002
9.423310719962930e-001	9.060763061851469e-002	8.846621439925860e-002
9.424310719962930e-001	9.062573997797815e-002	8.848621439925859e-002
9.425310719962929e-001	9.064384933746045e-002	8.850621439925860e-002
9.426310719962929e-001	9.066195869696758e-002	8.852621439925859e-002
9.427310719962930e-001	9.068006805629171e-002	8.854621439925860e-002
9.428310719962930e-001	9.069817741570038e-002	8.856621439925859e-002
9.429310719962930e-001	9.071628677513662e-002	8.858621439925860e-002
9.430310719962930e-001	9.073439613427765e-002	8.860621439925860e-002
9.431310719962930e-001	9.075250549319375e-002	8.862621439925859e-002
9.432310719962930e-001	9.077061485214309e-002	8.864621439925860e-002
9.433310719962930e-001	9.078872421120124e-002	8.866621439925859e-002
9.434310719962930e-001	9.080683356996321e-002	8.868621439925860e-002
9.435310719962929e-001	9.082494292842151e-002	8.870621439925859e-002
9.436310719962929e-001	9.084305228706149e-002	8.872621439925860e-002
9.437310719962930e-001	9.086116164571545e-002	8.874621439925859e-002
9.438310719962930e-001	9.087927100415634e-002	8.876621439925859e-002
9.439310719962930e-001	9.089738036256714e-002	8.878621439925860e-002
9.440310719962930e-001	9.091548972078808e-002	8.880621439925859e-002
9.441310719962930e-001	9.093359907867318e-002	8.882621439925860e-002
9.442310719962930e-001	9.095170843656605e-002	8.884621439925859e-002
9.443310719962930e-001	9.096981779457936e-002	8.886621439925860e-002
9.444310719962930e-001	9.098792715263658e-002	8.888621439925859e-002
9.445310719962929e-001	9.100603651053328e-002	8.890621439925860e-002
9.446310719962929e-001	9.102414586808640e-002	8.892621439925860e-002
9.447310719962930e-001	9.104225522552112e-002	8.894621439925859e-002
9.448310719962930e-001	9.106036458302949e-002	8.896621439925860e-002
9.449310719962930e-001	9.107847394063055e-002	8.898621439925859e-002
9.450310719962930e-001	9.109658329816732e-002	8.900621439925860e-002
9.451310719962930e-001	9.111469265557441e-002	8.902621439925859e-002
