Freq.	V(bf_source)/V(samplecap)
4.43268292346049e+007	(-1.41969119291369e+000dB,-1.37186968825363e+000°)
4.46683592151003e+007	(-1.41985814341091e+000dB,-1.37827088233277e+000°)
4.50125206206174e+007	(-1.42002524773231e+000dB,-1.38475016711630e+000°)
4.53593337257968e+007	(-1.42019254284916e+000dB,-1.39130794473287e+000°)
4.57088189614916e+007	(-1.42036006581091e+000dB,-1.39794462041428e+000°)
4.60609969159708e+007	(-1.42052785375179e+000dB,-1.40466060252697e+000°)
4.64158883361320e+007	(-1.42069594389758e+000dB,-1.41145630260317e+000°)
4.67735141287240e+007	(-1.42086437357226e+000dB,-1.41833213537133e+000°)
4.71338953615783e+007	(-1.42103318020490e+000dB,-1.42528851878638e+000°)
4.74970532648499e+007	(-1.42120240133640e+000dB,-1.43232587405932e+000°)
4.78630092322682e+007	(-1.42137207462639e+000dB,-1.43944462568648e+000°)
4.82317848223974e+007	(-1.42154223786019e+000dB,-1.44664520147822e+000°)
4.86034017599066e+007	(-1.42171292895573e+000dB,-1.45392803258729e+000°)
4.89778819368491e+007	(-1.42188418597056e+000dB,-1.46129355353665e+000°)
4.93552474139525e+007	(-1.42205604710894e+000dB,-1.46874220224689e+000°)
4.97355204219185e+007	(-1.42222855072889e+000dB,-1.47627442006322e+000°)
5.01187233627318e+007	(-1.42240173534938e+000dB,-1.48389065178189e+000°)
5.05048788109805e+007	(-1.42257563965749e+000dB,-1.49159134567634e+000°)
5.08940095151855e+007	(-1.42275030251565e+000dB,-1.49937695352285e+000°)
5.12861383991412e+007	(-1.42292576296894e+000dB,-1.50724793062558e+000°)
5.16812885632651e+007	(-1.42310206025240e+000dB,-1.51520473584144e+000°)
5.20794832859594e+007	(-1.42327923379838e+000dB,-1.52324783160428e+000°)
5.24807460249821e+007	(-1.42345732324401e+000dB,-1.53137768394880e+000°)
5.28851004188286e+007	(-1.42363636843865e+000dB,-1.53959476253392e+000°)
5.32925702881249e+007	(-1.42381640945135e+000dB,-1.54789954066566e+000°)
5.37031796370302e+007	(-1.42399748657848e+000dB,-1.55629249531981e+000°)
5.41169526546513e+007	(-1.42417964035130e+000dB,-1.56477410716378e+000°)
5.45339137164678e+007	(-1.42436291154363e+000dB,-1.57334486057837e+000°)
5.49540873857675e+007	(-1.42454734117953e+000dB,-1.58200524367879e+000°)
5.53774984150941e+007	(-1.42473297054105e+000dB,-1.59075574833552e+000°)
5.58041717477048e+007	(-1.42491984117607e+000dB,-1.59959687019438e+000°)
5.62341325190401e+007	(-1.42510799490607e+000dB,-1.60852910869642e+000°)
5.66674060582043e+007	(-1.42529747383411e+000dB,-1.61755296709728e+000°)
5.71040178894579e+007	(-1.42548832035271e+000dB,-1.62666895248595e+000°)
5.75439937337210e+007	(-1.42568057715186e+000dB,-1.63587757580330e+000°)
5.79873595100885e+007	(-1.42587428722709e+000dB,-1.64517935185989e+000°)
5.84341413373571e+007	(-1.42606949388750e+000dB,-1.65457479935357e+000°)
5.88843655355643e+007	(-1.42626624076398e+000dB,-1.66406444088634e+000°)
5.93380586275383e+007	(-1.42646457181733e+000dB,-1.67364880298097e+000°)
5.97952473404607e+007	(-1.42666453134656e+000dB,-1.68332841609700e+000°)
6.02559586074414e+007	(-1.42686616399714e+000dB,-1.69310381464628e+000°)
6.07202195691045e+007	(-1.42706951476936e+000dB,-1.70297553700803e+000°)
6.11880575751879e+007	(-1.42727462902675e+000dB,-1.71294412554345e+000°)
6.16595001861539e+007	(-1.42748155250449e+000dB,-1.72301012660970e+000°)
6.21345751748133e+007	(-1.42769033131792e+000dB,-1.73317409057355e+000°)
6.26133105279611e+007	(-1.42790101197110e+000dB,-1.74343657182440e+000°)
6.30957344480252e+007	(-1.42811364136540e+000dB,-1.75379812878683e+000°)
6.35818753547282e+007	(-1.42832826680816e+000dB,-1.76425932393262e+000°)
6.40717618867613e+007	(-1.42854493602141e+000dB,-1.77482072379225e+000°)
6.45654229034716e+007	(-1.42876369715061e+000dB,-1.78548289896586e+000°)
6.50628874865618e+007	(-1.42898459877345e+000dB,-1.79624642413372e+000°)
6.55641849418040e+007	(-1.42920768990877e+000dB,-1.80711187806605e+000°)
6.60693448007658e+007	(-1.42943302002540e+000dB,-1.81807984363240e+000°)
6.65783968225499e+007	(-1.42966063905120e+000dB,-1.82915090781048e+000°)
6.70913709955474e+007	(-1.42989059738204e+000dB,-1.84032566169430e+000°)
6.76082975392045e+007	(-1.43012294589089e+000dB,-1.85160470050181e+000°)
6.81292069058025e+007	(-1.43035773593695e+000dB,-1.86298862358211e+000°)
6.86541297822519e+007	(-1.43059501937484e+000dB,-1.87447803442176e+000°)
6.91830970919001e+007	(-1.43083484856379e+000dB,-1.88607354065081e+000°)
6.97161399963533e+007	(-1.43107727637701e+000dB,-1.89777575404800e+000°)
7.02532898973118e+007	(-1.43132235621093e+000dB,-1.90958529054554e+000°)
7.07945784384204e+007	(-1.43157014199469e+000dB,-1.92150277023313e+000°)
7.13400375071323e+007	(-1.43182068819950e+000dB,-1.93352881736141e+000°)
7.18896992365875e+007	(-1.43207404984821e+000dB,-1.94566406034477e+000°)
7.24435960075058e+007	(-1.43233028252479e+000dB,-1.95790913176356e+000°)
7.30017604500947e+007	(-1.43258944238399e+000dB,-1.97026466836559e+000°)
7.35642254459711e+007	(-1.43285158616095e+000dB,-1.98273131106699e+000°)
7.41310241300987e+007	(-1.43311677118093e+000dB,-1.99530970495245e+000°)
7.47021898927402e+007	(-1.43338505536905e+000dB,-2.00800049927466e+000°)
7.52777563814237e+007	(-1.43365649726009e+000dB,-2.02080434745322e+000°)
7.58577575029255e+007	(-1.43393115600837e+000dB,-2.03372190707280e+000°)
7.64422274252672e+007	(-1.43420909139760e+000dB,-2.04675383988047e+000°)
7.70312005797287e+007	(-1.43449036385091e+000dB,-2.05990081178254e+000°)
7.76247116628765e+007	(-1.43477503444076e+000dB,-2.07316349284043e+000°)
7.82227956386077e+007	(-1.43506316489908e+000dB,-2.08654255726610e+000°)
7.88254877402096e+007	(-1.43535481762729e+000dB,-2.10003868341639e+000°)
7.94328234724357e+007	(-1.43565005570647e+000dB,-2.11365255378690e+000°)
8.00448386135968e+007	(-1.43594894290757e+000dB,-2.12738485500496e+000°)
8.06615692176690e+007	(-1.43625154370159e+000dB,-2.14123627782185e+000°)
8.12830516164176e+007	(-1.43655792326992e+000dB,-2.15520751710424e+000°)
8.19093224215375e+007	(-1.43686814751460e+000dB,-2.16929927182485e+000°)
8.25404185268097e+007	(-1.43718228306871e+000dB,-2.18351224505228e+000°)
8.31763771102750e+007	(-1.43750039730678e+000dB,-2.19784714394005e+000°)
8.38172356364242e+007	(-1.43782255835520e+000dB,-2.21230467971479e+000°)
8.44630318584049e+007	(-1.43814883510275e+000dB,-2.22688556766360e+000°)
8.51138038202458e+007	(-1.43847929721105e+000dB,-2.24159052712062e+000°)
8.57695898590976e+007	(-1.43881401512520e+000dB,-2.25642028145259e+000°)
8.64304286074918e+007	(-1.43915306008431e+000dB,-2.27137555804382e+000°)
8.70963589956164e+007	(-1.43949650413212e+000dB,-2.28645708827990e+000°)
8.77674202536090e+007	(-1.43984442012772e+000dB,-2.30166560753091e+000°)
8.84436519138684e+007	(-1.44019688175616e+000dB,-2.31700185513347e+000°)
8.91250938133831e+007	(-1.44055396353925e+000dB,-2.33246657437200e+000°)
8.98117860960781e+007	(-1.44091574084622e+000dB,-2.34806051245904e+000°)
9.05037692151799e+007	(-1.44128228990457e+000dB,-2.36378442051460e+000°)
9.12010839355997e+007	(-1.44165368781083e+000dB,-2.37963905354469e+000°)
9.19037713363348e+007	(-1.44203001254137e+000dB,-2.39562517041875e+000°)
9.26118728128883e+007	(-1.44241134296327e+000dB,-2.41174353384625e+000°)
9.33254300797081e+007	(-1.44279775884516e+000dB,-2.42799491035230e+000°)
9.40444851726442e+007	(-1.44318934086812e+000dB,-2.44438007025221e+000°)
9.47690804514251e+007	(-1.44358617063656e+000dB,-2.46089978762518e+000°)
9.54992586021528e+007	(-1.44398833068913e+000dB,-2.47755484028693e+000°)
9.62350626398181e+007	(-1.44439590450962e+000dB,-2.49434600976138e+000°)
9.69765359108343e+007	(-1.44480897653792e+000dB,-2.51127408125125e+000°)
9.77237220955905e+007	(-1.44522763218094e+000dB,-2.52833984360773e+000°)
9.84766652110253e+007	(-1.44565195782353e+000dB,-2.54554408929913e+000°)
9.92354096132196e+007	(-1.44608204083945e+000dB,-2.56288761437838e+000°)
1.00000000000010e+008	(-1.44651796960228e+000dB,-2.58037121844969e+000°)
1.00770481413620e+008	(-1.44695983349638e+000dB,-2.59799570463400e+000°)
1.01546899243318e+008	(-1.44740772292780e+000dB,-2.61576187953348e+000°)
1.02329299228085e+008	(-1.44786172933521e+000dB,-2.63367055319500e+000°)
1.03117727459316e+008	(-1.44832194520081e+000dB,-2.65172253907240e+000°)
1.03912230383527e+008	(-1.44878846406123e+000dB,-2.66991865398789e+000°)
1.04712854805100e+008	(-1.44926138051839e+000dB,-2.68825971809233e+000°)
1.05519647889034e+008	(-1.44974079025037e+000dB,-2.70674655482431e+000°)
1.06332657163726e+008	(-1.45022679002226e+000dB,-2.72537999086836e+000°)
1.07151930523771e+008	(-1.45071947769695e+000dB,-2.74416085611199e+000°)
1.07977516232781e+008	(-1.45121895224591e+000dB,-2.76308998360164e+000°)
1.08809462926233e+008	(-1.45172531375995e+000dB,-2.78216820949763e+000°)
1.09647819614329e+008	(-1.45223866345991e+000dB,-2.80139637302801e+000°)
1.10492635684887e+008	(-1.45275910370738e+000dB,-2.82077531644128e+000°)
1.11343960906247e+008	(-1.45328673801527e+000dB,-2.84030588495816e+000°)
1.12201845430207e+008	(-1.45382167105844e+000dB,-2.85998892672221e+000°)
1.13066339794975e+008	(-1.45436400868423e+000dB,-2.87982529274938e+000°)
1.13937494928145e+008	(-1.45491385792294e+000dB,-2.89981583687659e+000°)
1.14815362149700e+008	(-1.45547132699823e+000dB,-2.91996141570915e+000°)
1.15699993175032e+008	(-1.45603652533756e+000dB,-2.94026288856723e+000°)
1.16591440117995e+008	(-1.45660956358243e+000dB,-2.96072111743124e+000°)
1.17489755493964e+008	(-1.45719055359863e+000dB,-2.98133696688612e+000°)
1.18394992222942e+008	(-1.45777960848646e+000dB,-3.00211130406477e+000°)
1.19307203632665e+008	(-1.45837684259076e+000dB,-3.02304499859034e+000°)
1.20226443461753e+008	(-1.45898237151098e+000dB,-3.04413892251751e+000°)
1.21152765862871e+008	(-1.45959631211108e+000dB,-3.06539395027290e+000°)
1.22086225405919e+008	(-1.46021878252943e+000dB,-3.08681095859439e+000°)
1.23026877081250e+008	(-1.46084990218852e+000dB,-3.10839082646947e+000°)
1.23974776302907e+008	(-1.46148979180467e+000dB,-3.13013443507284e+000°)
1.24929978911886e+008	(-1.46213857339760e+000dB,-3.15204266770281e+000°)
1.25892541179429e+008	(-1.46279637029992e+000dB,-3.17411640971700e+000°)
1.26862519810339e+008	(-1.46346330716647e+000dB,-3.19635654846705e+000°)
1.27839971946315e+008	(-1.46413950998365e+000dB,-3.21876397323250e+000°)
1.28824955169326e+008	(-1.46482510607852e+000dB,-3.24133957515385e+000°)
1.29817527504998e+008	(-1.46552022412789e+000dB,-3.26408424716472e+000°)
1.30817747426032e+008	(-1.46622499416724e+000dB,-3.28699888392336e+000°)
1.31825673855654e+008	(-1.46693954759952e+000dB,-3.31008438174319e+000°)
1.32841366171078e+008	(-1.46766401720389e+000dB,-3.33334163852283e+000°)
1.33864884207013e+008	(-1.46839853714420e+000dB,-3.35677155367525e+000°)
1.34896288259179e+008	(-1.46914324297752e+000dB,-3.38037502805636e+000°)
1.35935639087866e+008	(-1.46989827166237e+000dB,-3.40415296389284e+000°)
1.36982997921511e+008	(-1.47066376156695e+000dB,-3.42810626470955e+000°)
1.38038426460302e+008	(-1.47143985247712e+000dB,-3.45223583525614e+000°)
1.39101986879819e+008	(-1.47222668560437e+000dB,-3.47654258143336e+000°)
1.40173741834691e+008	(-1.47302440359347e+000dB,-3.50102741021868e+000°)
1.41253754462290e+008	(-1.47383315053021e+000dB,-3.52569122959165e+000°)
1.42342088386448e+008	(-1.47465307194874e+000dB,-3.55053494845869e+000°)
1.43438807721211e+008	(-1.47548431483897e+000dB,-3.57555947657764e+000°)
1.44543977074607e+008	(-1.47632702765376e+000dB,-3.60076572448197e+000°)
1.45657661552460e+008	(-1.47718136031584e+000dB,-3.62615460340470e+000°)
1.46779926762222e+008	(-1.47804746422479e+000dB,-3.65172702520214e+000°)
1.47910838816836e+008	(-1.47892549226372e+000dB,-3.67748390227748e+000°)
1.49050464338635e+008	(-1.47981559880583e+000dB,-3.70342614750428e+000°)
1.50198870463264e+008	(-1.48071793972086e+000dB,-3.72955467414988e+000°)
1.51356124843636e+008	(-1.48163267238131e+000dB,-3.75587039579885e+000°)
1.52522295653917e+008	(-1.48255995566864e+000dB,-3.78237422627656e+000°)
1.53697451593543e+008	(-1.48349994997915e+000dB,-3.80906707957275e+000°)
1.54881661891264e+008	(-1.48445281722990e+000dB,-3.83594986976554e+000°)
1.56074996309227e+008	(-1.48541872086431e+000dB,-3.86302351094536e+000°)
1.57277525147083e+008	(-1.48639782585771e+000dB,-3.89028891713958e+000°)
1.58489319246127e+008	(-1.48739029872278e+000dB,-3.91774700223726e+000°)
1.59710449993476e+008	(-1.48839630751478e+000dB,-3.94539867991457e+000°)
1.60940989326270e+008	(-1.48941602183664e+000dB,-3.97324486356053e+000°)
1.62181009735909e+008	(-1.49044961284403e+000dB,-4.00128646620361e+000°)
1.63430584272330e+008	(-1.49149725325018e+000dB,-4.02952440043889e+000°)
1.64689786548303e+008	(-1.49255911733063e+000dB,-4.05795957835591e+000°)
1.65958690743773e+008	(-1.49363538092792e+000dB,-4.08659291146757e+000°)
1.67237371610225e+008	(-1.49472622145608e+000dB,-4.11542531063974e+000°)
1.68525904475092e+008	(-1.49583181790507e+000dB,-4.14445768602201e+000°)
1.69824365246192e+008	(-1.49695235084515e+000dB,-4.17369094697946e+000°)
1.71132830416195e+008	(-1.49808800243115e+000dB,-4.20312600202559e+000°)
1.72451377067138e+008	(-1.49923895640661e+000dB,-4.23276375875655e+000°)
1.73780082874955e+008	(-1.50040539810799e+000dB,-4.26260512378655e+000°)
1.75119026114064e+008	(-1.50158751446866e+000dB,-4.29265100268491e+000°)
1.76468285661968e+008	(-1.50278549402304e+000dB,-4.32290229991437e+000°)
1.77827941003910e+008	(-1.50399952691052e+000dB,-4.35335991877113e+000°)
1.79198072237552e+008	(-1.50522980487953e+000dB,-4.38402476132646e+000°)
1.80578760077690e+008	(-1.50647652129152e+000dB,-4.41489772837010e+000°)
1.81970085861017e+008	(-1.50773987112497e+000dB,-4.44597971935547e+000°)
1.83372131550907e+008	(-1.50902005097948e+000dB,-4.47727163234678e+000°)
1.84784979742248e+008	(-1.51031725907982e+000dB,-4.50877436396814e+000°)
1.86208713666306e+008	(-1.51163169528016e+000dB,-4.54048880935471e+000°)
1.87643417195628e+008	(-1.51296356106831e+000dB,-4.57241586210604e+000°)
1.89089174848983e+008	(-1.51431305957011e+000dB,-4.60455641424157e+000°)
1.90546071796344e+008	(-1.51568039555393e+000dB,-4.63691135615854e+000°)
1.92014193863900e+008	(-1.51706577543528e+000dB,-4.66948157659211e+000°)
1.93493627539115e+008	(-1.51846940728176e+000dB,-4.70226796257810e+000°)
1.94984459975825e+008	(-1.51989150081799e+000dB,-4.73527139941808e+000°)
1.96486778999367e+008	(-1.52133226743095e+000dB,-4.76849277064716e+000°)
1.98000673111759e+008	(-1.52279192017546e+000dB,-4.80193295800434e+000°)
1.99526231496908e+008	(-1.52427067378007e+000dB,-4.83559284140560e+000°)
2.01063544025869e+008	(-1.52576874465310e+000dB,-4.86947329891973e+000°)
2.02612701262135e+008	(-1.52728635088917e+000dB,-4.90357520674692e+000°)
2.04173794466974e+008	(-1.52882371227606e+000dB,-4.93789943920022e+000°)
2.05746915604805e+008	(-1.53038105030198e+000dB,-4.97244686868992e+000°)
2.07332157348617e+008	(-1.53195858816327e+000dB,-5.00721836571077e+000°)
2.08929613085425e+008	(-1.53355655077265e+000dB,-5.04221479883213e+000°)
2.10539376921777e+008	(-1.53517516476790e+000dB,-5.07743703469120e+000°)
2.12161543689290e+008	(-1.53681465852125e+000dB,-5.11288593798906e+000°)
2.13796208950245e+008	(-1.53847526214919e+000dB,-5.14856237148978e+000°)
2.15443469003211e+008	(-1.54015720752307e+000dB,-5.18446719602246e+000°)
2.17103420888718e+008	(-1.54186072828036e+000dB,-5.22060127048626e+000°)
2.18776162394978e+008	(-1.54358605983660e+000dB,-5.25696545185832e+000°)
2.20461792063641e+008	(-1.54533343939820e+000dB,-5.29356059520453e+000°)
2.22160409195604e+008	(-1.54710310597600e+000dB,-5.33038755369332e+000°)
2.23872113856857e+008	(-1.54889530039980e+000dB,-5.36744717861205e+000°)
2.25597006884381e+008	(-1.55071026533372e+000dB,-5.40474031938627e+000°)
2.27335189892087e+008	(-1.55254824529264e+000dB,-5.44226782360154e+000°)
2.29086765276801e+008	(-1.55440948665963e+000dB,-5.48003053702782e+000°)
2.30851836224300e+008	(-1.55629423770445e+000dB,-5.51802930364637e+000°)
2.32630506715387e+008	(-1.55820274860325e+000dB,-5.55626496567888e+000°)
2.34422881532017e+008	(-1.56013527145948e+000dB,-5.59473836361883e+000°)
2.36229066263471e+008	(-1.56209206032600e+000dB,-5.63345033626492e+000°)
2.38049167312576e+008	(-1.56407337122857e+000dB,-5.67240172075620e+000°)
2.39883291901974e+008	(-1.56607946219075e+000dB,-5.71159335260909e+000°)
2.41731548080436e+008	(-1.56811059326016e+000dB,-5.75102606575566e+000°)
2.43594044729228e+008	(-1.57016702653635e+000dB,-5.79070069258322e+000°)
2.45470891568529e+008	(-1.57224902620021e+000dB,-5.83061806397491e+000°)
2.47362199163888e+008	(-1.57435685854498e+000dB,-5.87077900935094e+000°)
2.49268078932744e+008	(-1.57649079200905e+000dB,-5.91118435671031e+000°)
2.51188643150984e+008	(-1.57865109721048e+000dB,-5.95183493267256e+000°)
2.53124004959563e+008	(-1.58083804698339e+000dB,-5.99273156251931e+000°)
2.55074278371163e+008	(-1.58305191641621e+000dB,-6.03387507023527e+000°)
2.57039578276913e+008	(-1.58529298289205e+000dB,-6.07526627854807e+000°)
2.59020020453160e+008	(-1.58756152613090e+000dB,-6.11690600896697e+000°)
2.61015721568281e+008	(-1.58985782823421e+000dB,-6.15879508181942e+000°)
2.63026799189566e+008	(-1.59218217373141e+000dB,-6.20093431628550e+000°)
2.65053371790136e+008	(-1.59453484962890e+000dB,-6.24332453042944e+000°)
2.67095558755927e+008	(-1.59691614546124e+000dB,-6.28596654122790e+000°)
2.69153480392720e+008	(-1.59932635334475e+000dB,-6.32886116459417e+000°)
2.71227257933231e+008	(-1.60176576803370e+000dB,-6.37200921539801e+000°)
2.73317013544252e+008	(-1.60423468697885e+000dB,-6.41541150748032e+000°)
2.75422870333846e+008	(-1.60673341038877e+000dB,-6.45906885366196e+000°)
2.77544952358600e+008	(-1.60926224129374e+000dB,-6.50298206574616e+000°)
2.79683384630937e+008	(-1.61182148561239e+000dB,-6.54715195451370e+000°)
2.81838293126475e+008	(-1.61441145222120e+000dB,-6.59157932971011e+000°)
2.84009804791451e+008	(-1.61703245302682e+000dB,-6.63626500002400e+000°)
2.86198047550201e+008	(-1.61968480304134e+000dB,-6.68120977305599e+000°)
2.88403150312691e+008	(-1.62236882046057e+000dB,-6.72641445527689e+000°)
2.90625242982117e+008	(-1.62508482674532e+000dB,-6.77187985197461e+000°)
2.92864456462555e+008	(-1.62783314670584e+000dB,-6.81760676718865e+000°)
2.95120922666670e+008	(-1.63061410858936e+000dB,-6.86359600363127e+000°)
2.97394774523492e+008	(-1.63342804417094e+000dB,-6.90984836259408e+000°)
2.99686145986244e+008	(-1.63627528884741e+000dB,-6.95636464383938e+000°)
3.01995172040234e+008	(-1.63915618173478e+000dB,-7.00314564547467e+000°)
3.04321988710804e+008	(-1.64207106576889e+000dB,-7.05019216380938e+000°)
3.06666733071351e+008	(-1.64502028780944e+000dB,-7.09750499319275e+000°)
3.09029543251392e+008	(-1.64800419874745e+000dB,-7.14508492583126e+000°)
3.11410558444709e+008	(-1.65102315361616e+000dB,-7.19293275158455e+000°)
3.13809918917546e+008	(-1.65407751170533e+000dB,-7.24104925773846e+000°)
3.16227766016872e+008	(-1.65716763667907e+000dB,-7.28943522875371e+000°)
3.18664242178707e+008	(-1.66029389669711e+000dB,-7.33809144598883e+000°)
3.21119490936517e+008	(-1.66345666453959e+000dB,-7.38701868739579e+000°)
3.23593656929663e+008	(-1.66665631773527e+000dB,-7.43621772718702e+000°)
3.26086885911928e+008	(-1.66989323869323e+000dB,-7.48568933547182e+000°)
3.28599324760101e+008	(-1.67316781483813e+000dB,-7.53543427786100e+000°)
3.31131121482626e+008	(-1.67648043874870e+000dB,-7.58545331503772e+000°)
3.33682425228330e+008	(-1.67983150829981e+000dB,-7.63574720229301e+000°)
3.36253386295199e+008	(-1.68322142680778e+000dB,-7.68631668902414e+000°)
3.38844156139239e+008	(-1.68665060317905e+000dB,-7.73716251819393e+000°)
3.41454887383397e+008	(-1.69011945206205e+000dB,-7.78828542574943e+000°)
3.44085733826550e+008	(-1.69362839400229e+000dB,-7.83968613999763e+000°)
3.46736850452569e+008	(-1.69717785560051e+000dB,-7.89136538093667e+000°)
3.49408393439444e+008	(-1.70076826967381e+000dB,-7.94332385954029e+000°)
3.52100520168490e+008	(-1.70440007541968e+000dB,-7.99556227699364e+000°)
3.54813389233614e+008	(-1.70807371858286e+000dB,-8.04808132387822e+000°)
3.57547160450660e+008	(-1.71178965162477e+000dB,-8.10088167930395e+000°)
3.60301994866824e+008	(-1.71554833389545e+000dB,-8.15396400998625e+000°)
3.63078054770140e+008	(-1.71935023180789e+000dB,-8.20732896926569e+000°)
3.65875503699043e+008	(-1.72319581901448e+000dB,-8.26097719606832e+000°)
3.68694506451997e+008	(-1.72708557658548e+000dB,-8.31490931380412e+000°)
3.71535229097213e+008	(-1.73101999318925e+000dB,-8.36912592920136e+000°)
3.74397838982422e+008	(-1.73499956527400e+000dB,-8.42362763107474e+000°)
3.77282504744740e+008	(-1.73902479725096e+000dB,-8.47841498902447e+000°)
3.80189396320602e+008	(-1.74309620167853e+000dB,-8.53348855206444e+000°)
3.83118684955770e+008	(-1.74721429944722e+000dB,-8.58884884717665e+000°)
3.86070543215423e+008	(-1.75137961996515e+000dB,-8.64449637778974e+000°)
3.89045144994323e+008	(-1.75559270134367e+000dB,-8.70043162217895e+000°)
3.92042665527058e+008	(-1.75985409058287e+000dB,-8.75665503178519e+000°)
3.95063281398367e+008	(-1.76416434375657e+000dB,-8.81316702945073e+000°)
3.98107170553540e+008	(-1.76852402619641e+000dB,-8.86996800756879e+000°)
4.01174512308906e+008	(-1.77293371267463e+000dB,-8.92705832614501e+000°)
4.04265487362388e+008	(-1.77739398758524e+000dB,-8.98443831076772e+000°)
4.07380277804157e+008	(-1.78190544512289e+000dB,-9.04210825048500e+000°)
4.10519067127352e+008	(-1.78646868945920e+000dB,-9.10006839558583e+000°)
4.13682040238896e+008	(-1.79108433491589e+000dB,-9.15831895528282e+000°)
4.16869383470381e+008	(-1.79575300613429e+000dB,-9.21686009529426e+000°)
4.20081284589052e+008	(-1.80047533824053e+000dB,-9.27569193532294e+000°)
4.23317932808867e+008	(-1.80525197700606e+000dB,-9.33481454642933e+000°)
4.26579518801639e+008	(-1.81008357900257e+000dB,-9.39422794829690e+000°)
4.29866234708275e+008	(-1.81497081175100e+000dB,-9.45393210638724e+000°)
4.33178274150089e+008	(-1.81991435386363e+000dB,-9.51392692898261e+000°)
4.36515832240214e+008	(-1.82491489517883e+000dB,-9.57421226411397e+000°)
4.39879105595091e+008	(-1.82997313688754e+000dB,-9.63478789637220e+000°)
4.43268292346057e+008	(-1.83508979165081e+000dB,-9.69565354360057e+000°)
4.46683592151012e+008	(-1.84026558370746e+000dB,-9.75680885346655e+000°)
4.50125206206183e+008	(-1.84550124897118e+000dB,-9.81825339991100e+000°)
4.53593337257977e+008	(-1.85079753511602e+000dB,-9.87998667947325e+000°)
4.57088189614925e+008	(-1.85615520164954e+000dB,-9.94200810749021e+000°)
4.60609969159716e+008	(-1.86157501997242e+000dB,-1.00043170141682e+001°)
4.64158883361329e+008	(-1.86705777342371e+000dB,-1.00669126405264e+001°)
4.67735141287250e+008	(-1.87260425731071e+000dB,-1.01297941342102e+001°)
4.71338953615792e+008	(-1.87821527892219e+000dB,-1.01929605451739e+001°)
4.74970532648508e+008	(-1.88389165752403e+000dB,-1.02564108212323e+001°)
4.78630092322691e+008	(-1.88963422433612e+000dB,-1.03201438034797e+001°)
4.82317848223984e+008	(-1.89544382248909e+000dB,-1.03841582215772e+001°)
4.86034017599075e+008	(-1.90132130695999e+000dB,-1.04484526889064e+001°)
4.89778819368500e+008	(-1.90726754448525e+000dB,-1.05130256975920e+001°)
4.93552474139535e+008	(-1.91328341344987e+000dB,-1.05778756133917e+001°)
4.97355204219195e+008	(-1.91936980375135e+000dB,-1.06430006704554e+001°)
5.01187233627328e+008	(-1.92552761663696e+000dB,-1.07083989659543e+001°)
5.05048788109814e+008	(-1.93175776451288e+000dB,-1.07740684545811e+001°)
5.08940095151865e+008	(-1.93806117072369e+000dB,-1.08400069429234e+001°)
5.12861383991422e+008	(-1.94443876930073e+000dB,-1.09062120837130e+001°)
5.16812885632661e+008	(-1.95089150467771e+000dB,-1.09726813699527e+001°)
5.20794832859604e+008	(-1.95742033137183e+000dB,-1.10394121289240e+001°)
5.24807460249831e+008	(-1.96402621362898e+000dB,-1.11064015160796e+001°)
5.28851004188297e+008	(-1.97071012503100e+000dB,-1.11736465088244e+001°)
5.32925702881259e+008	(-1.97747304806354e+000dB,-1.12411439001900e+001°)
5.37031796370312e+008	(-1.98431597364254e+000dB,-1.13088902924065e+001°)
5.41169526546524e+008	(-1.99123990059754e+000dB,-1.13768820903796e+001°)
5.45339137164688e+008	(-1.99824583511003e+000dB,-1.14451154950773e+001°)
5.49540873857686e+008	(-2.00533479010485e+000dB,-1.15135864968339e+001°)
5.53774984150951e+008	(-2.01250778459286e+000dB,-1.15822908685795e+001°)
5.58041717477059e+008	(-2.01976584296272e+000dB,-1.16512241590031e+001°)
5.62341325190412e+008	(-2.02710999422005e+000dB,-1.17203816856584e+001°)
5.66674060582054e+008	(-2.03454127117179e+000dB,-1.17897585280222e+001°)
5.71040178894591e+008	(-2.04206070955391e+000dB,-1.18593495205170e+001°)
5.75439937337221e+008	(-2.04966934710030e+000dB,-1.19291492455089e+001°)
5.79873595100896e+008	(-2.05736822255098e+000dB,-1.19991520262939e+001°)
5.84341413373583e+008	(-2.06515837459752e+000dB,-1.20693519200858e+001°)
5.88843655355655e+008	(-2.07304084076367e+000dB,-1.21397427110208e+001°)
5.93380586275394e+008	(-2.08101665621922e+000dB,-1.22103179031947e+001°)
5.97952473404619e+008	(-2.08908685252516e+000dB,-1.22810707137489e+001°)
6.02559586074425e+008	(-2.09725245630808e+000dB,-1.23519940660233e+001°)
6.07202195691056e+008	(-2.10551448786199e+000dB,-1.24230805827956e+001°)
6.11880575751891e+008	(-2.11387395967575e+000dB,-1.24943225796265e+001°)
6.16595001861551e+008	(-2.12233187488412e+000dB,-1.25657120583338e+001°)
6.21345751748145e+008	(-2.13088922564096e+000dB,-1.26372407006156e+001°)
6.26133105279623e+008	(-2.13954699141261e+000dB,-1.27088998618498e+001°)
6.30957344480264e+008	(-2.14830613719021e+000dB,-1.27806805650925e+001°)
6.35818753547294e+008	(-2.15716761161923e+000dB,-1.28525734953041e+001°)
6.40717618867626e+008	(-2.16613234504509e+000dB,-1.29245689938295e+001°)
