Freq.	V(bf_source)
4.46683592151003e+007	(-2.36577405945222e+001dB,-6.11405160829081e+000°)
4.50125206206174e+007	(-2.36579636485145e+001dB,-6.15698878087865e+000°)
4.53593337257968e+007	(-2.36581877464019e+001dB,-6.20028481831262e+000°)
4.57088189614916e+007	(-2.36584129381939e+001dB,-6.24394227261811e+000°)
4.60609969159708e+007	(-2.36586392741756e+001dB,-6.28796371519511e+000°)
4.64158883361320e+007	(-2.36588668049175e+001dB,-6.33235173696766e+000°)
4.67735141287240e+007	(-2.36590955812847e+001dB,-6.37710894853339e+000°)
4.71338953615783e+007	(-2.36593256544464e+001dB,-6.42223798031366e+000°)
4.74970532648499e+007	(-2.36595570758856e+001dB,-6.46774148270368e+000°)
4.78630092322682e+007	(-2.36597898974092e+001dB,-6.51362212622326e+000°)
4.82317848223974e+007	(-2.36600241711568e+001dB,-6.55988260166760e+000°)
4.86034017599066e+007	(-2.36602599496117e+001dB,-6.60652562025864e+000°)
4.89778819368491e+007	(-2.36604972856099e+001dB,-6.65355391379649e+000°)
4.93552474139525e+007	(-2.36607362323507e+001dB,-6.70097023481148e+000°)
4.97355204219185e+007	(-2.36609768434065e+001dB,-6.74877735671628e+000°)
5.01187233627318e+007	(-2.36612191727333e+001dB,-6.79697807395840e+000°)
5.05048788109805e+007	(-2.36614632746803e+001dB,-6.84557520217325e+000°)
5.08940095151855e+007	(-2.36617092040011e+001dB,-6.89457157833730e+000°)
5.12861383991412e+007	(-2.36619570158634e+001dB,-6.94397006092163e+000°)
5.16812885632651e+007	(-2.36622067658599e+001dB,-6.99377353004595e+000°)
5.20794832859594e+007	(-2.36624585100187e+001dB,-7.04398488763275e+000°)
5.24807460249821e+007	(-2.36627123048141e+001dB,-7.09460705756206e+000°)
5.28851004188286e+007	(-2.36629682071773e+001dB,-7.14564298582641e+000°)
5.32925702881249e+007	(-2.36632262745070e+001dB,-7.19709564068606e+000°)
5.37031796370302e+007	(-2.36634865646809e+001dB,-7.24896801282487e+000°)
5.41169526546513e+007	(-2.36637491360658e+001dB,-7.30126311550615e+000°)
5.45339137164678e+007	(-2.36640140475298e+001dB,-7.35398398472919e+000°)
5.49540873857675e+007	(-2.36642813584524e+001dB,-7.40713367938599e+000°)
5.53774984150941e+007	(-2.36645511287364e+001dB,-7.46071528141836e+000°)
5.58041717477048e+007	(-2.36648234188191e+001dB,-7.51473189597533e+000°)
5.62341325190401e+007	(-2.36650982896837e+001dB,-7.56918665157108e+000°)
5.66674060582043e+007	(-2.36653758028706e+001dB,-7.62408270024305e+000°)
5.71040178894579e+007	(-2.36656560204894e+001dB,-7.67942321771044e+000°)
5.75439937337210e+007	(-2.36659390052303e+001dB,-7.73521140353309e+000°)
5.79873595100885e+007	(-2.36662248203760e+001dB,-7.79145048127074e+000°)
5.84341413373571e+007	(-2.36665135298134e+001dB,-7.84814369864263e+000°)
5.88843655355643e+007	(-2.36668051980457e+001dB,-7.90529432768724e+000°)
5.93380586275383e+007	(-2.36670998902044e+001dB,-7.96290566492271e+000°)
5.97952473404607e+007	(-2.36673976720613e+001dB,-8.02098103150744e+000°)
6.02559586074414e+007	(-2.36676986100410e+001dB,-8.07952377340083e+000°)
6.07202195691045e+007	(-2.36680027712327e+001dB,-8.13853726152475e+000°)
6.11880575751879e+007	(-2.36683102234031e+001dB,-8.19802489192499e+000°)
6.16595001861539e+007	(-2.36686210350087e+001dB,-8.25799008593316e+000°)
6.21345751748133e+007	(-2.36689352752082e+001dB,-8.31843629032899e+000°)
6.26133105279611e+007	(-2.36692530138751e+001dB,-8.37936697750284e+000°)
6.30957344480252e+007	(-2.36695743216109e+001dB,-8.44078564561850e+000°)
6.35818753547282e+007	(-2.36698992697575e+001dB,-8.50269581877633e+000°)
6.40717618867613e+007	(-2.36702279304100e+001dB,-8.56510104717684e+000°)
6.45654229034716e+007	(-2.36705603764304e+001dB,-8.62800490728423e+000°)
6.50628874865618e+007	(-2.36708966814598e+001dB,-8.69141100199058e+000°)
6.55641849418040e+007	(-2.36712369199321e+001dB,-8.75532296078004e+000°)
6.60693448007658e+007	(-2.36715811670873e+001dB,-8.81974443989343e+000°)
6.65783968225499e+007	(-2.36719294989844e+001dB,-8.88467912249314e+000°)
6.70913709955474e+007	(-2.36722819925153e+001dB,-8.95013071882813e+000°)
6.76082975392045e+007	(-2.36726387254183e+001dB,-9.01610296639930e+000°)
6.81292069058025e+007	(-2.36729997762911e+001dB,-9.08259963012518e+000°)
6.86541297822519e+007	(-2.36733652246054e+001dB,-9.14962450250757e+000°)
6.91830970919001e+007	(-2.36737351507199e+001dB,-9.21718140379777e+000°)
6.97161399963533e+007	(-2.36741096358945e+001dB,-9.28527418216266e+000°)
7.02532898973118e+007	(-2.36744887623043e+001dB,-9.35390671385135e+000°)
7.07945784384204e+007	(-2.36748726130533e+001dB,-9.42308290336173e+000°)
7.13400375071323e+007	(-2.36752612721889e+001dB,-9.49280668360739e+000°)
7.18896992365875e+007	(-2.36756548247159e+001dB,-9.56308201608459e+000°)
7.24435960075058e+007	(-2.36760533566103e+001dB,-9.63391289103956e+000°)
7.30017604500947e+007	(-2.36764569548347e+001dB,-9.70530332763580e+000°)
7.35642254459711e+007	(-2.36768657073515e+001dB,-9.77725737412159e+000°)
7.41310241300987e+007	(-2.36772797031382e+001dB,-9.84977910799774e+000°)
7.47021898927402e+007	(-2.36776990322017e+001dB,-9.92287263618525e+000°)
7.52777563814237e+007	(-2.36781237855927e+001dB,-9.99654209519328e+000°)
7.58577575029255e+007	(-2.36785540554208e+001dB,-1.00707916512871e+001°)
7.64422274252672e+007	(-2.36789899348689e+001dB,-1.01456255006564e+001°)
7.70312005797287e+007	(-2.36794315182084e+001dB,-1.02210478695831e+001°)
7.76247116628765e+007	(-2.36798789008136e+001dB,-1.02970630146098e+001°)
7.82227956386077e+007	(-2.36803321791770e+001dB,-1.03736752227082e+001°)
7.88254877402096e+007	(-2.36807914509242e+001dB,-1.04508888114475e+001°)
7.94328234724357e+007	(-2.36812568148290e+001dB,-1.05287081291623e+001°)
8.00448386135968e+007	(-2.36817283708285e+001dB,-1.06071375551216e+001°)
8.06615692176690e+007	(-2.36822062200382e+001dB,-1.06861814996970e+001°)
8.12830516164176e+007	(-2.36826904647672e+001dB,-1.07658444045311e+001°)
8.19093224215375e+007	(-2.36831812085337e+001dB,-1.08461307427058e+001°)
8.25404185268097e+007	(-2.36836785560799e+001dB,-1.09270450189110e+001°)
8.31763771102750e+007	(-2.36841826133878e+001dB,-1.10085917696128e+001°)
8.38172356364242e+007	(-2.36846934876943e+001dB,-1.10907755632215e+001°)
8.44630318584049e+007	(-2.36852112875063e+001dB,-1.11736010002604e+001°)
8.51138038202458e+007	(-2.36857361226171e+001dB,-1.12570727135336e+001°)
8.57695898590976e+007	(-2.36862681041207e+001dB,-1.13411953682939e+001°)
8.64304286074918e+007	(-2.36868073444282e+001dB,-1.14259736624113e+001°)
8.70963589956164e+007	(-2.36873539572827e+001dB,-1.15114123265403e+001°)
8.77674202536090e+007	(-2.36879080577753e+001dB,-1.15975161242880e+001°)
8.84436519138684e+007	(-2.36884697623601e+001dB,-1.16842898523816e+001°)
8.91250938133831e+007	(-2.36890391888702e+001dB,-1.17717383408357e+001°)
8.98117860960781e+007	(-2.36896164565328e+001dB,-1.18598664531199e+001°)
9.05037692151799e+007	(-2.36902016859853e+001dB,-1.19486790863254e+001°)
9.12010839355997e+007	(-2.36907949992899e+001dB,-1.20381811713325e+001°)
9.19037713363348e+007	(-2.36913965199501e+001dB,-1.21283776729771e+001°)
9.26118728128883e+007	(-2.36920063729255e+001dB,-1.22192735902170e+001°)
9.33254300797081e+007	(-2.36926246846472e+001dB,-1.23108739562987e+001°)
9.40444851726442e+007	(-2.36932515830339e+001dB,-1.24031838389230e+001°)
9.47690804514251e+007	(-2.36938871975062e+001dB,-1.24962083404115e+001°)
9.54992586021528e+007	(-2.36945316590029e+001dB,-1.25899525978715e+001°)
9.62350626398181e+007	(-2.36951850999955e+001dB,-1.26844217833620e+001°)
9.69765359108343e+007	(-2.36958476545041e+001dB,-1.27796211040584e+001°)
9.77237220955905e+007	(-2.36965194581117e+001dB,-1.28755558024178e+001°)
9.84766652110253e+007	(-2.36972006479801e+001dB,-1.29722311563430e+001°)
9.92354096132196e+007	(-2.36978913628640e+001dB,-1.30696524793478e+001°)
1.00000000000010e+008	(-2.36985917431267e+001dB,-1.31678251207198e+001°)
1.00770481413620e+008	(-2.36993019307542e+001dB,-1.32667544656855e+001°)
1.01546899243318e+008	(-2.37000220693704e+001dB,-1.33664459355726e+001°)
1.02329299228085e+008	(-2.37007523042511e+001dB,-1.34669049879743e+001°)
1.03117727459316e+008	(-2.37014927823388e+001dB,-1.35681371169113e+001°)
1.03912230383527e+008	(-2.37022436522570e+001dB,-1.36701478529952e+001°)
1.04712854805100e+008	(-2.37030050643240e+001dB,-1.37729427635903e+001°)
1.05519647889034e+008	(-2.37037771705672e+001dB,-1.38765274529761e+001°)
1.06332657163726e+008	(-2.37045601247368e+001dB,-1.39809075625090e+001°)
1.07151930523771e+008	(-2.37053540823194e+001dB,-1.40860887707837e+001°)
1.07977516232781e+008	(-2.37061592005515e+001dB,-1.41920767937948e+001°)
1.08809462926233e+008	(-2.37069756384326e+001dB,-1.42988773850975e+001°)
1.09647819614329e+008	(-2.37078035567387e+001dB,-1.44064963359687e+001°)
1.10492635684887e+008	(-2.37086431180345e+001dB,-1.45149394755675e+001°)
1.11343960906247e+008	(-2.37094944866864e+001dB,-1.46242126710955e+001°)
1.12201845430207e+008	(-2.37103578288748e+001dB,-1.47343218279569e+001°)
1.13066339794975e+008	(-2.37112333126060e+001dB,-1.48452728899186e+001°)
1.13937494928145e+008	(-2.37121211077244e+001dB,-1.49570718392702e+001°)
1.14815362149700e+008	(-2.37130213859236e+001dB,-1.50697246969833e+001°)
1.15699993175032e+008	(-2.37139343207580e+001dB,-1.51832375228713e+001°)
1.16591440117995e+008	(-2.37148600876533e+001dB,-1.52976164157490e+001°)
1.17489755493964e+008	(-2.37157988639177e+001dB,-1.54128675135916e+001°)
1.18394992222942e+008	(-2.37167508287518e+001dB,-1.55289969936948e+001°)
1.19307203632665e+008	(-2.37177161632584e+001dB,-1.56460110728334e+001°)
1.20226443461753e+008	(-2.37186950504525e+001dB,-1.57639160074216e+001°)
1.21152765862871e+008	(-2.37196876752701e+001dB,-1.58827180936717e+001°)
1.22086225405919e+008	(-2.37206942245770e+001dB,-1.60024236677547e+001°)
1.23026877081250e+008	(-2.37217148871774e+001dB,-1.61230391059593e+001°)
1.23974776302907e+008	(-2.37227498538216e+001dB,-1.62445708248526e+001°)
1.24929978911886e+008	(-2.37237993172134e+001dB,-1.63670252814402e+001°)
1.25892541179429e+008	(-2.37248634720177e+001dB,-1.64904089733270e+001°)
1.26862519810339e+008	(-2.37259425148661e+001dB,-1.66147284388784e+001°)
1.27839971946315e+008	(-2.37270366443639e+001dB,-1.67399902573816e+001°)
1.28824955169326e+008	(-2.37281460610948e+001dB,-1.68662010492083e+001°)
1.29817527504998e+008	(-2.37292709676266e+001dB,-1.69933674759768e+001°)
1.30817747426032e+008	(-2.37304115685150e+001dB,-1.71214962407159e+001°)
1.31825673855654e+008	(-2.37315680703081e+001dB,-1.72505940880288e+001°)
1.32841366171078e+008	(-2.37327406815490e+001dB,-1.73806678042586e+001°)
1.33864884207013e+008	(-2.37339296127792e+001dB,-1.75117242176537e+001°)
1.34896288259179e+008	(-2.37351350765400e+001dB,-1.76437701985357e+001°)
1.35935639087866e+008	(-2.37363572873742e+001dB,-1.77768126594667e+001°)
1.36982997921511e+008	(-2.37375964618270e+001dB,-1.79108585554197e+001°)
1.38038426460302e+008	(-2.37388528184456e+001dB,-1.80459148839487e+001°)
1.39101986879819e+008	(-2.37401265777790e+001dB,-1.81819886853617e+001°)
1.40173741834691e+008	(-2.37414179623762e+001dB,-1.83190870428943e+001°)
1.41253754462290e+008	(-2.37427271967844e+001dB,-1.84572170828856e+001°)
1.42342088386448e+008	(-2.37440545075459e+001dB,-1.85963859749561e+001°)
1.43438807721211e+008	(-2.37454001231945e+001dB,-1.87366009321868e+001°)
1.44543977074607e+008	(-2.37467642742511e+001dB,-1.88778692113016e+001°)
1.45657661552460e+008	(-2.37481471932179e+001dB,-1.90201981128516e+001°)
1.46779926762222e+008	(-2.37495491145729e+001dB,-1.91635949814013e+001°)
1.47910838816836e+008	(-2.37509702747623e+001dB,-1.93080672057185e+001°)
1.49050464338635e+008	(-2.37524109121928e+001dB,-1.94536222189669e+001°)
1.50198870463264e+008	(-2.37538712672229e+001dB,-1.96002674989006e+001°)
1.51356124843636e+008	(-2.37553515821525e+001dB,-1.97480105680639e+001°)
1.52522295653917e+008	(-2.37568521012130e+001dB,-1.98968589939923e+001°)
1.53697451593543e+008	(-2.37583730705548e+001dB,-2.00468203894192e+001°)
1.54881661891264e+008	(-2.37599147382350e+001dB,-2.01979024124853e+001°)
1.56074996309227e+008	(-2.37614773542035e+001dB,-2.03501127669525e+001°)
1.57277525147083e+008	(-2.37630611702884e+001dB,-2.05034592024219e+001°)
1.58489319246127e+008	(-2.37646664401800e+001dB,-2.06579495145572e+001°)
1.59710449993476e+008	(-2.37662934194137e+001dB,-2.08135915453121e+001°)
1.60940989326270e+008	(-2.37679423653525e+001dB,-2.09703931831635e+001°)
1.62181009735909e+008	(-2.37696135371674e+001dB,-2.11283623633496e+001°)
1.63430584272330e+008	(-2.37713071958172e+001dB,-2.12875070681144e+001°)
1.64689786548303e+008	(-2.37730236040274e+001dB,-2.14478353269579e+001°)
1.65958690743773e+008	(-2.37747630262672e+001dB,-2.16093552168922e+001°)
1.67237371610225e+008	(-2.37765257287260e+001dB,-2.17720748627052e+001°)
1.68525904475092e+008	(-2.37783119792883e+001dB,-2.19360024372308e+001°)
1.69824365246192e+008	(-2.37801220475076e+001dB,-2.21011461616263e+001°)
1.71132830416195e+008	(-2.37819562045785e+001dB,-2.22675143056582e+001°)
1.72451377067138e+008	(-2.37838147233090e+001dB,-2.24351151879949e+001°)
1.73780082874955e+008	(-2.37856978780894e+001dB,-2.26039571765094e+001°)
1.75119026114064e+008	(-2.37876059448620e+001dB,-2.27740486885899e+001°)
1.76468285661968e+008	(-2.37895392010878e+001dB,-2.29453981914595e+001°)
1.77827941003910e+008	(-2.37914979257136e+001dB,-2.31180142025065e+001°)
1.79198072237552e+008	(-2.37934823991360e+001dB,-2.32919052896240e+001°)
1.80578760077690e+008	(-2.37954929031656e+001dB,-2.34670800715608e+001°)
1.81970085861017e+008	(-2.37975297209890e+001dB,-2.36435472182824e+001°)
1.83372131550907e+008	(-2.37995931371297e+001dB,-2.38213154513448e+001°)
1.84784979742248e+008	(-2.38016834374078e+001dB,-2.40003935442789e+001°)
1.86208713666306e+008	(-2.38038009088985e+001dB,-2.41807903229886e+001°)
1.87643417195628e+008	(-2.38059458398885e+001dB,-2.43625146661612e+001°)
1.89089174848983e+008	(-2.38081185198323e+001dB,-2.45455755056917e+001°)
1.90546071796344e+008	(-2.38103192393060e+001dB,-2.47299818271208e+001°)
1.92014193863900e+008	(-2.38125482899606e+001dB,-2.49157426700882e+001°)
1.93493627539115e+008	(-2.38148059644735e+001dB,-2.51028671288004e+001°)
1.94984459975825e+008	(-2.38170925564992e+001dB,-2.52913643525148e+001°)
1.96486778999367e+008	(-2.38194083606179e+001dB,-2.54812435460399e+001°)
1.98000673111759e+008	(-2.38217536722838e+001dB,-2.56725139702527e+001°)
1.99526231496908e+008	(-2.38241287877718e+001dB,-2.58651849426338e+001°)
2.01063544025869e+008	(-2.38265340041223e+001dB,-2.60592658378201e+001°)
2.02612701262135e+008	(-2.38289696190859e+001dB,-2.62547660881778e+001°)
2.04173794466974e+008	(-2.38314359310660e+001dB,-2.64516951843933e+001°)
2.05746915604805e+008	(-2.38339332390613e+001dB,-2.66500626760857e+001°)
2.07332157348617e+008	(-2.38364618426056e+001dB,-2.68498781724398e+001°)
2.08929613085425e+008	(-2.38390220417082e+001dB,-2.70511513428605e+001°)
2.10539376921777e+008	(-2.38416141367923e+001dB,-2.72538919176499e+001°)
2.12161543689290e+008	(-2.38442384286326e+001dB,-2.74581096887077e+001°)
2.13796208950245e+008	(-2.38468952182920e+001dB,-2.76638145102549e+001°)
2.15443469003211e+008	(-2.38495848070573e+001dB,-2.78710162995827e+001°)
2.17103420888718e+008	(-2.38523074963746e+001dB,-2.80797250378263e+001°)
2.18776162394978e+008	(-2.38550635877831e+001dB,-2.82899507707652e+001°)
2.20461792063641e+008	(-2.38578533828486e+001dB,-2.85017036096504e+001°)
2.22160409195604e+008	(-2.38606771830968e+001dB,-2.87149937320592e+001°)
2.23872113856857e+008	(-2.38635352899449e+001dB,-2.89298313827786e+001°)
2.25597006884381e+008	(-2.38664280046344e+001dB,-2.91462268747182e+001°)
2.27335189892087e+008	(-2.38693556281615e+001dB,-2.93641905898531e+001°)
2.29086765276801e+008	(-2.38723184612091e+001dB,-2.95837329801983e+001°)
2.30851836224300e+008	(-2.38753168040775e+001dB,-2.98048645688138e+001°)
2.32630506715387e+008	(-2.38783509566150e+001dB,-3.00275959508441e+001°)
2.34422881532017e+008	(-2.38814212181491e+001dB,-3.02519377945896e+001°)
2.36229066263471e+008	(-2.38845278874174e+001dB,-3.04779008426137e+001°)
2.38049167312576e+008	(-2.38876712624989e+001dB,-3.07054959128842e+001°)
2.39883291901974e+008	(-2.38908516407456e+001dB,-3.09347338999514e+001°)
2.41731548080436e+008	(-2.38940693187148e+001dB,-3.11656257761630e+001°)
2.43594044729228e+008	(-2.38973245921017e+001dB,-3.13981825929167e+001°)
2.45470891568529e+008	(-2.39006177556732e+001dB,-3.16324154819513e+001°)
2.47362199163888e+008	(-2.39039491032025e+001dB,-3.18683356566783e+001°)
2.49268078932744e+008	(-2.39073189274049e+001dB,-3.21059544135522e+001°)
2.51188643150984e+008	(-2.39107275198748e+001dB,-3.23452831334835e+001°)
2.53124004959563e+008	(-2.39141751710242e+001dB,-3.25863332832930e+001°)
2.55074278371163e+008	(-2.39176621700231e+001dB,-3.28291164172091e+001°)
2.57039578276913e+008	(-2.39211888047415e+001dB,-3.30736441784083e+001°)
2.59020020453160e+008	(-2.39247553616935e+001dB,-3.33199283006012e+001°)
2.61015721568281e+008	(-2.39283621259839e+001dB,-3.35679806096622e+001°)
2.63026799189566e+008	(-2.39320093812576e+001dB,-3.38178130253066e+001°)
2.65053371790136e+008	(-2.39356974096505e+001dB,-3.40694375628135e+001°)
2.67095558755927e+008	(-2.39394264917453e+001dB,-3.43228663347960e+001°)
2.69153480392720e+008	(-2.39431969065286e+001dB,-3.45781115530203e+001°)
2.71227257933231e+008	(-2.39470089313532e+001dB,-3.48351855302729e+001°)
2.73317013544252e+008	(-2.39508628419032e+001dB,-3.50941006822768e+001°)
2.75422870333846e+008	(-2.39547589121631e+001dB,-3.53548695296590e+001°)
2.77544952358600e+008	(-2.39586974143921e+001dB,-3.56175046999667e+001°)
2.79683384630937e+008	(-2.39626786191019e+001dB,-3.58820189297364e+001°)
2.81838293126475e+008	(-2.39667027950407e+001dB,-3.61484250666126e+001°)
2.84009804791451e+008	(-2.39707702091816e+001dB,-3.64167360715204e+001°)
2.86198047550201e+008	(-2.39748811267169e+001dB,-3.66869650208885e+001°)
2.88403150312691e+008	(-2.39790358110584e+001dB,-3.69591251089267e+001°)
2.90625242982117e+008	(-2.39832345238442e+001dB,-3.72332296499545e+001°)
2.92864456462555e+008	(-2.39874775249517e+001dB,-3.75092920807842e+001°)
2.95120922666670e+008	(-2.39917650725180e+001dB,-3.77873259631570e+001°)
2.97394774523492e+008	(-2.39960974229678e+001dB,-3.80673449862317e+001°)
2.99686145986244e+008	(-2.40004748310492e+001dB,-3.83493629691280e+001°)
3.01995172040234e+008	(-2.40048975498773e+001dB,-3.86333938635221e+001°)
3.04321988710804e+008	(-2.40093658309865e+001dB,-3.89194517562960e+001°)
3.06666733071351e+008	(-2.40138799243930e+001dB,-3.92075508722398e+001°)
3.09029543251392e+008	(-2.40184400786650e+001dB,-3.94977055768064e+001°)
3.11410558444709e+008	(-2.40230465410045e+001dB,-3.97899303789188e+001°)
3.13809918917546e+008	(-2.40276995573385e+001dB,-4.00842399338287e+001°)
3.16227766016872e+008	(-2.40323993724216e+001dB,-4.03806490460268e+001°)
3.18664242178707e+008	(-2.40371462299500e+001dB,-4.06791726722029e+001°)
3.21119490936517e+008	(-2.40419403726869e+001dB,-4.09798259242567e+001°)
3.23593656929663e+008	(-2.40467820426010e+001dB,-4.12826240723560e+001°)
3.26086885911928e+008	(-2.40516714810170e+001dB,-4.15875825480434e+001°)
3.28599324760101e+008	(-2.40566089287804e+001dB,-4.18947169473896e+001°)
3.31131121482626e+008	(-2.40615946264354e+001dB,-4.22040430341910e+001°)
3.33682425228330e+008	(-2.40666288144177e+001dB,-4.25155767432121e+001°)
3.36253386295199e+008	(-2.40717117332625e+001dB,-4.28293341834687e+001°)
3.38844156139239e+008	(-2.40768436238273e+001dB,-4.31453316415531e+001°)
3.41454887383397e+008	(-2.40820247275313e+001dB,-4.34635855849963e+001°)
3.44085733826550e+008	(-2.40872552866114e+001dB,-4.37841126656672e+001°)
3.46736850452569e+008	(-2.40925355443955e+001dB,-4.41069297232062e+001°)
3.49408393439444e+008	(-2.40978657455932e+001dB,-4.44320537884903e+001°)
3.52100520168490e+008	(-2.41032461366052e+001dB,-4.47595020871273e+001°)
3.54813389233614e+008	(-2.41086769658515e+001dB,-4.50892920429768e+001°)
3.57547160450660e+008	(-2.41141584841192e+001dB,-4.54214412816944e+001°)
3.60301994866824e+008	(-2.41196909449303e+001dB,-4.57559676342961e+001°)
3.63078054770140e+008	(-2.41252746049301e+001dB,-4.60928891407406e+001°)
3.65875503699043e+008	(-2.41309097242976e+001dB,-4.64322240535233e+001°)
3.68694506451997e+008	(-2.41365965671763e+001dB,-4.67739908412823e+001°)
3.71535229097213e+008	(-2.41423354021290e+001dB,-4.71182081924076e+001°)
3.74397838982422e+008	(-2.41481265026147e+001dB,-4.74648950186535e+001°)
3.77282504744740e+008	(-2.41539701474896e+001dB,-4.78140704587474e+001°)
3.80189396320602e+008	(-2.41598666215316e+001dB,-4.81657538819906e+001°)
3.83118684955770e+008	(-2.41658162159908e+001dB,-4.85199648918467e+001°)
3.86070543215423e+008	(-2.41718192291634e+001dB,-4.88767233295122e+001°)
3.89045144994323e+008	(-2.41778759669939e+001dB,-4.92360492774637e+001°)
3.92042665527058e+008	(-2.41839867437012e+001dB,-4.95979630629757e+001°)
3.95063281398367e+008	(-2.41901518824338e+001dB,-4.99624852616040e+001°)
3.98107170553540e+008	(-2.41963717159511e+001dB,-5.03296367006269e+001°)
4.01174512308906e+008	(-2.42026465873328e+001dB,-5.06994384624397e+001°)
4.04265487362388e+008	(-2.42089768507175e+001dB,-5.10719118878933e+001°)
4.07380277804157e+008	(-2.42153628720695e+001dB,-5.14470785795717e+001°)
4.10519067127352e+008	(-2.42218050299750e+001dB,-5.18249604049998e+001°)
4.13682040238896e+008	(-2.42283037164686e+001dB,-5.22055794997746e+001°)
4.16869383470381e+008	(-2.42348593378894e+001dB,-5.25889582706110e+001°)
4.20081284589052e+008	(-2.42414723157678e+001dB,-5.29751193982939e+001°)
4.23317932808867e+008	(-2.42481430877433e+001dB,-5.33640858405292e+001°)
4.26579518801639e+008	(-2.42548721085136e+001dB,-5.37558808346826e+001°)
4.29866234708275e+008	(-2.42616598508147e+001dB,-5.41505279003989e+001°)
4.33178274150089e+008	(-2.42685068064334e+001dB,-5.45480508420903e+001°)
4.36515832240214e+008	(-2.42754134872510e+001dB,-5.49484737512857e+001°)
4.39879105595091e+008	(-2.42823804263192e+001dB,-5.53518210088288e+001°)
4.43268292346057e+008	(-2.42894081789691e+001dB,-5.57581172869158e+001°)
4.46683592151012e+008	(-2.42964973239506e+001dB,-5.61673875509606e+001°)
4.50125206206183e+008	(-2.43036484646061e+001dB,-5.65796570612777e+001°)
4.53593337257977e+008	(-2.43108622300745e+001dB,-5.69949513745687e+001°)
4.57088189614925e+008	(-2.43181392765286e+001dB,-5.74132963452033e+001°)
4.60609969159716e+008	(-2.43254802884442e+001dB,-5.78347181262800e+001°)
4.64158883361329e+008	(-2.43328859798999e+001dB,-5.82592431704558e+001°)
4.67735141287250e+008	(-2.43403570959097e+001dB,-5.86868982305304e+001°)
4.71338953615792e+008	(-2.43478944137853e+001dB,-5.91177103597722e+001°)
4.74970532648508e+008	(-2.43554987445298e+001dB,-5.95517069119730e+001°)
4.78630092322691e+008	(-2.43631709342614e+001dB,-5.99889155412165e+001°)
4.82317848223984e+008	(-2.43709118656652e+001dB,-6.04293642013469e+001°)
4.86034017599075e+008	(-2.43787224594755e+001dB,-6.08730811451230e+001°)
4.89778819368500e+008	(-2.43866036759847e+001dB,-6.13200949230429e+001°)
4.93552474139535e+008	(-2.43945565165789e+001dB,-6.17704343818238e+001°)
4.97355204219195e+008	(-2.44025820253009e+001dB,-6.22241286625228e+001°)
5.01187233627328e+008	(-2.44106812904358e+001dB,-6.26812071982814e+001°)
5.05048788109814e+008	(-2.44188554461218e+001dB,-6.31416997116786e+001°)
5.08940095151865e+008	(-2.44271056739825e+001dB,-6.36056362116771e+001°)
5.12861383991422e+008	(-2.44354332047798e+001dB,-6.40730469901451e+001°)
5.16812885632661e+008	(-2.44438393200854e+001dB,-6.45439626179389e+001°)
5.20794832859604e+008	(-2.44523253539704e+001dB,-6.50184139405273e+001°)
5.24807460249831e+008	(-2.44608926947096e+001dB,-6.54964320731436e+001°)
5.28851004188297e+008	(-2.44695427864985e+001dB,-6.59780483954473e+001°)
5.32925702881259e+008	(-2.44782771311827e+001dB,-6.64632945456776e+001°)
5.37031796370312e+008	(-2.44870972899945e+001dB,-6.69522024142845e+001°)
5.41169526546524e+008	(-2.44960048852960e+001dB,-6.74448041370173e+001°)
5.45339137164688e+008	(-2.45050016023259e+001dB,-6.79411320874565e+001°)
5.49540873857686e+008	(-2.45140891909459e+001dB,-6.84412188689707e+001°)
5.53774984150951e+008	(-2.45232694673851e+001dB,-6.89450973060834e+001°)
5.58041717477059e+008	(-2.45325443159779e+001dB,-6.94528004352306e+001°)
5.62341325190412e+008	(-2.45419156908922e+001dB,-6.99643614948977e+001°)
5.66674060582054e+008	(-2.45513856178448e+001dB,-7.04798139151144e+001°)
5.71040178894591e+008	(-2.45609561957991e+001dB,-7.09991913062976e+001°)
5.75439937337221e+008	(-2.45706295986423e+001dB,-7.15225274474228e+001°)
5.79873595100896e+008	(-2.45804080768356e+001dB,-7.20498562735134e+001°)
5.84341413373583e+008	(-2.45902939590350e+001dB,-7.25812118624310e+001°)
5.88843655355655e+008	(-2.46002896536768e+001dB,-7.31166284209566e+001°)
5.93380586275394e+008	(-2.46103976505226e+001dB,-7.36561402701479e+001°)
5.97952473404619e+008	(-2.46206205221589e+001dB,-7.41997818299624e+001°)
6.02559586074425e+008	(-2.46309609254456e+001dB,-7.47475876031373e+001°)
6.07202195691056e+008	(-2.46414216029070e+001dB,-7.52995921583142e+001°)
6.11880575751891e+008	(-2.46520053840609e+001dB,-7.58558301124023e+001°)
6.16595001861551e+008	(-2.46627151866768e+001dB,-7.64163361121743e+001°)
6.21345751748145e+008	(-2.46735540179588e+001dB,-7.69811448150870e+001°)
6.26133105279623e+008	(-2.46845249756462e+001dB,-7.75502908693254e+001°)
6.30957344480264e+008	(-2.46956312490231e+001dB,-7.81238088930684e+001°)
6.35818753547294e+008	(-2.47068761198307e+001dB,-7.87017334529737e+001°)
6.40717618867626e+008	(-2.47182629630752e+001dB,-7.92840990418870e+001°)
6.45654229034728e+008	(-2.47297952477222e+001dB,-7.98709400557783e+001°)
